"","tweet_id","word"
"7525","id 594","user37"
"7526","id 594","really"
"7527","id 594","appreciated"
"7528","id 594","talk"
"7529","id 594","importance"
"7530","id 594","alternatemultiple"
"7531","id 594","representations"
"7532","id 594","small"
"7533","id 594","changes"
"7534","id 594","ca…"
"7535","id 595","rtuser172"
"7536","id 595","patrick"
"7537","id 595","ingram"
"7538","id 595","starts"
"7539","id 595","talk"
"7540","id 595","#jmm2020"
"7541","id 595","explanation"
"7542","id 595","land"
"7543","id 595","acknowledgments"
"7544","id 595","sends"
"7545","id 595","people"
"7546","id 595","https:tco…"
"7547","id 596","rtuser75"
"7548","id 596","mathematics"
"7549","id 596","currently"
"7550","id 596","province"
"7551","id 596","particular"
"7552","id 596","cultural"
"7553","id 596","group"
"7554","id 596","therefore"
"7555","id 596","*reflects*"
"7556","id 596","hegemony"
"7557","id 596","g…"
"7558","id 597","rtuser75"
"7559","id 597","figured"
"7560","id 597","user82"
"7561","id 597","s"
"7562","id 597","twitter"
"7563","id 597","handle"
"7564","id 597","belatedly"
"7565","id 597","feels"
"7566","id 597","like"
"7567","id 597","really"
"7568","id 597","important"
"7569","id 597","theoretical"
"7570","id 597","contribution"
"7571","id 597","#disruptjmm…"
"7572","id 598","rtuser75"
"7573","id 598","aaron"
"7574","id 598","wangberg"
"7575","id 598","asking"
"7576","id 598","important"
"7577","id 598","question:"
"7578","id 598","actually"
"7579","id 598","mathematics"
"7580","id 598","thus"
"7581","id 598","getting"
"7582","id 598","opportunities"
"7583","id 598","see"
"7584","id 598","…"
"7585","id 599","rtuser75"
"7586","id 599","'d"
"7587","id 599","just"
"7588","id 599","like"
"7589","id 599","mention"
"7590","id 599","extremely"
"7591","id 599","rare"
"7592","id 599","turn"
"7593","id 599","events"
"7594","id 599","'ve"
"7595","id 599","located"
"7596","id 599","space"
"7597","id 599","actually"
"7598","id 599","need"
"7599","id 599","way"
"7600","id 599","m…"
"7601","id 600","rtuser76"
"7602","id 600","hey"
"7603","id 600","#disruptjmm"
"7604","id 600","peeps"
"7605","id 600","tomorrow"
"7606","id 600","around"
"7607","id 600","4:30"
"7608","id 600","5"
"7609","id 600","group"
"7610","id 600","meeting"
"7611","id 600","talk"
"7612","id 600","possible"
"7613","id 600","#sigmaajedi"
"7614","id 600","put"
"7615","id 600","toge…"
"7616","id 601","rtuser76"
"7617","id 601","#disruptjmm"
"7618","id 601","user279"
"7619","id 601","quoting"
"7620","id 601","user36"
"7621","id 601","#jmm2020"
"7622","id 601","https:tcoxq63xoijd7"
"7623","id 602","rtuser70"
"7624","id 602","hope"
"7625","id 602","acknowledgment"
"7626","id 602","appropriate"
"7627","id 602","#disruptjmm"
"7628","id 602","#jmm2020"
"7629","id 602","https:tcohx05yuahvw"
"7630","id 603","rtuser172"
"7631","id 603","emerald"
"7632","id 603","stacy"
"7633","id 603","starts"
"7634","id 603","land"
"7635","id 603","acknowledgment"
"7636","id 603","fact"
"7637","id 603","8"
"7638","id 603","11270"
"7639","id 603","math"
"7640","id 603","&amp;"
"7641","id 603","stats"
"7642","id 603","phd’s"
"7643","id 603","awarded"
"7644","id 603","pe…"
"7645","id 604","rtuser36"
"7646","id 604","#jmm2020"
"7647","id 604","people"
"7648","id 604","think"
"7649","id 604","'m"
"7650","id 604","wearing"
"7651","id 604","math"
"7652","id 604","shirt"
"7653","id 604","#kukiaimauna"
"7654","id 604","#disruptjmm"
"7655","id 604","#hawaiianmath"
"7656","id 604","https:tcozxlwtpdyvl"
"7657","id 605","rtuser36"
"7658","id 605","#jmm2020"
"7659","id 605","people"
"7660","id 605","think"
"7661","id 605","'m"
"7662","id 605","wearing"
"7663","id 605","math"
"7664","id 605","shirt"
"7665","id 605","#kukiaimauna"
"7666","id 605","#disruptjmm"
"7667","id 605","#hawaiianmath"
"7668","id 605","https:tcozxlwtpdyvl"
"7669","id 606","rtuser76"
"7670","id 606","#disruptjmm"
"7671","id 606","user279"
"7672","id 606","quoting"
"7673","id 606","user36"
"7674","id 606","#jmm2020"
"7675","id 606","https:tcoxq63xoijd7"
"7676","id 607","rtuser36"
"7677","id 607","#jmm2020"
"7678","id 607","people"
"7679","id 607","think"
"7680","id 607","'m"
"7681","id 607","wearing"
"7682","id 607","math"
"7683","id 607","shirt"
"7684","id 607","#kukiaimauna"
"7685","id 607","#disruptjmm"
"7686","id 607","#hawaiianmath"
"7687","id 607","https:tcozxlwtpdyvl"
"7688","id 608","rtuser36"
"7689","id 608","#jmm2020"
"7690","id 608","people"
"7691","id 608","think"
"7692","id 608","'m"
"7693","id 608","wearing"
"7694","id 608","math"
"7695","id 608","shirt"
"7696","id 608","#kukiaimauna"
"7697","id 608","#disruptjmm"
"7698","id 608","#hawaiianmath"
"7699","id 608","https:tcozxlwtpdyvl"
"7700","id 609","rtuser75"
"7701","id 609","aaron"
"7702","id 609","wangberg"
"7703","id 609","asking"
"7704","id 609","important"
"7705","id 609","question:"
"7706","id 609","actually"
"7707","id 609","mathematics"
"7708","id 609","thus"
"7709","id 609","getting"
"7710","id 609","opportunities"
"7711","id 609","see"
"7712","id 609","…"
"7713","id 610","rtuser102"
"7714","id 610","tweet"
"7715","id 610","unavailable"
"7716","id 610","'m"
"7717","id 610","seeing"
"7718","id 610","potential"
"7719","id 610","trend"
"7720","id 610","#disruptjmm"
"7721","id 610","receipts"
"7722","id 610","thread"
"7723","id 610","exp…"
"7724","id 611","rtuser75"
"7725","id 611","note"
"7726","id 611",":"
"7727","id 611","look"
"7728","id 611","user82"
"7729","id 611","s"
"7730","id 611","work"
"7731","id 611","mtep"
"7732","id 611","proceedings"
"7733","id 611","https:tco9fh6lqtp7k"
"7734","id 611","#disruptjmm"
"7735","id 611","#jmm2020"
"7736","id 611","user10"
"7737","id 612","rtuser172"
"7738","id 612","patrick"
"7739","id 612","ingram"
"7740","id 612","starts"
"7741","id 612","talk"
"7742","id 612","#jmm2020"
"7743","id 612","explanation"
"7744","id 612","land"
"7745","id 612","acknowledgments"
"7746","id 612","sends"
"7747","id 612","people"
"7748","id 612","https:tco…"
"7749","id 613","rtuser76"
"7750","id 613","user37"
"7751","id 613","provided"
"7752","id 613","probably"
"7753","id 613","important"
"7754","id 613","#jmm2020"
"7755","id 613","takeaway"
"7756","id 613","#disruptjmm"
"7757","id 613","#socialjustice"
"7758","id 613","user235"
"7759","id 614","rtuser76"
"7760","id 614","user37"
"7761","id 614","provided"
"7762","id 614","probably"
"7763","id 614","important"
"7764","id 614","#jmm2020"
"7765","id 614","takeaway"
"7766","id 614","#disruptjmm"
"7767","id 614","#socialjustice"
"7768","id 614","user235"
"7769","id 615","rtuser172"
"7770","id 615","patrick"
"7771","id 615","ingram"
"7772","id 615","starts"
"7773","id 615","talk"
"7774","id 615","#jmm2020"
"7775","id 615","explanation"
"7776","id 615","land"
"7777","id 615","acknowledgments"
"7778","id 615","sends"
"7779","id 615","people"
"7780","id 615","https:tco…"
"7781","id 616","rtuser75"
"7782","id 616","figured"
"7783","id 616","user82"
"7784","id 616","s"
"7785","id 616","twitter"
"7786","id 616","handle"
"7787","id 616","belatedly"
"7788","id 616","feels"
"7789","id 616","like"
"7790","id 616","really"
"7791","id 616","important"
"7792","id 616","theoretical"
"7793","id 616","contribution"
"7794","id 616","#disruptjmm…"
"7795","id 617","rtuser75"
"7796","id 617","feminist"
"7797","id 617","epistemology"
"7798","id 617","mathematics"
"7799","id 617","challenges"
"7800","id 617","absolutism"
"7801","id 617","characterizes"
"7802","id 617","think"
"7803","id 617","truth"
"7804","id 617","mathematics"
"7805","id 617","t…"
"7806","id 618","rtuser75"
"7807","id 618","well"
"7808","id 618","going"
"7809","id 618","great"
"7810","id 618","talk"
"7811","id 618","#disruptjmm"
"7812","id 618","user10"
"7813","id 618","#jmm2020"
"7814","id 618","https:tcoatiiuc3vog"
"7815","id 619","rtuser172"
"7816","id 619","patrick"
"7817","id 619","ingram"
"7818","id 619","starts"
"7819","id 619","talk"
"7820","id 619","#jmm2020"
"7821","id 619","explanation"
"7822","id 619","land"
"7823","id 619","acknowledgments"
"7824","id 619","sends"
"7825","id 619","people"
"7826","id 619","https:tco…"
"7827","id 620","rtuser75"
"7828","id 620","hey"
"7829","id 620","user279"
"7830","id 620","gave"
"7831","id 620","maybe"
"7832","id 620","concrete"
"7833","id 620","meaningful"
"7834","id 620","#disruptjmm"
"7835","id 620","discussion"
"7836","id 620","'ve"
"7837","id 620","seen"
"7838","id 620","general"
"7839","id 620","session"
"7840","id 620","f…"
"7841","id 621","rtuser76"
"7842","id 621","citing"
"7843","id 621","user146"
"7844","id 621","among"
"7845","id 621","others"
"7846","id 621","user279"
"7847","id 621","reminds"
"7848","id 621","us"
"7849","id 621","#mathisnotneutral"
"7850","id 621","#jmm2020"
"7851","id 621","user10"
"7852","id 621","user235"
"7853","id 621","user124"
"7854","id 622","rtuser75"
"7855","id 622","aaron"
"7856","id 622","wangberg"
"7857","id 622","asking"
"7858","id 622","important"
"7859","id 622","question:"
"7860","id 622","actually"
"7861","id 622","mathematics"
"7862","id 622","thus"
"7863","id 622","getting"
"7864","id 622","opportunities"
"7865","id 622","see"
"7866","id 622","…"
"7867","id 623","rtuser75"
"7868","id 623","aaron"
"7869","id 623","wangberg"
"7870","id 623","asking"
"7871","id 623","important"
"7872","id 623","question:"
"7873","id 623","actually"
"7874","id 623","mathematics"
"7875","id 623","thus"
"7876","id 623","getting"
"7877","id 623","opportunities"
"7878","id 623","see"
"7879","id 623","…"
"7880","id 624","rtuser76"
"7881","id 624","details:"
"7882","id 624","leela"
"7883","id 624","cafe"
"7884","id 624","4:30"
"7885","id 624","5:30"
"7886","id 624","wait"
"7887","id 624","#sigmaajedi"
"7888","id 624","#disruptjmm"
"7889","id 625","rtuser76"
"7890","id 625","#disruptjmm"
"7891","id 625","user279"
"7892","id 625","quoting"
"7893","id 625","user36"
"7894","id 625","#jmm2020"
"7895","id 625","https:tcoxq63xoijd7"
"7896","id 626","rtuser7"
"7897","id 626","unsolicited"
"7898","id 626","advice"
"7899","id 626","math"
"7900","id 626","friends:"
"7901","id 626","step"
"7902","id 626","1:"
"7903","id 626","click"
"7904","id 626","#disruptjmm"
"7905","id 626","hashtag"
"7906","id 626","step"
"7907","id 626","2:"
"7908","id 626","follow"
"7909","id 626","everyone"
"7910","id 626","tweeting"
"7911","id 626","tha…"
"7912","id 627","rtuser75"
"7913","id 627","'d"
"7914","id 627","just"
"7915","id 627","like"
"7916","id 627","mention"
"7917","id 627","extremely"
"7918","id 627","rare"
"7919","id 627","turn"
"7920","id 627","events"
"7921","id 627","'ve"
"7922","id 627","located"
"7923","id 627","space"
"7924","id 627","actually"
"7925","id 627","need"
"7926","id 627","way"
"7927","id 627","m…"
"7928","id 628","rtuser102"
"7929","id 628","tweet"
"7930","id 628","unavailable"
"7931","id 628","'m"
"7932","id 628","seeing"
"7933","id 628","potential"
"7934","id 628","trend"
"7935","id 628","#disruptjmm"
"7936","id 628","receipts"
"7937","id 628","thread"
"7938","id 628","exp…"
"7939","id 629","rtuser177"
"7940","id 629","glad"
"7941","id 629","see"
"7942","id 629","#disruptjmm"
"7943","id 629","work"
"7944","id 629","sidelines"
"7945","id 629","taking"
"7946","id 629","energy"
"7947","id 629","spring"
"7948","id 629","semester"
"7949","id 629","math"
"7950","id 629","friends"
"7951","id 629","…"
"7952","id 630","rtuser266"
"7953","id 630","think"
"7954","id 630","right"
"7955","id 630","speech"
"7956","id 630","important"
"7957","id 630","another"
"7958","id 630","human's"
"7959","id 630","worth"
"7960","id 630","dignity"
"7961","id 630","might"
"7962","id 630","want"
"7963","id 630","t…"
"7964","id 631","rtuser76"
"7965","id 631","#disruptjmm"
"7966","id 631","user279"
"7967","id 631","quoting"
"7968","id 631","user36"
"7969","id 631","#jmm2020"
"7970","id 631","https:tcoxq63xoijd7"
"7971","id 632","rtuser9"
"7972","id 632","hard"
"7973","id 632","stuff"
"7974","id 632","isn’t"
"7975","id 632","teaching"
"7976","id 632","r"
"7977","id 632","justice"
"7978","id 632","takes"
"7979","id 632","work"
"7980","id 632","facing"
"7981","id 632","political"
"7982","id 632","history"
"7983","id 632","mathematics"
"7984","id 632","making"
"7985","id 632","inten…"
"7986","id 633","rtuser75"
"7987","id 633","rad"
"7988","id 633","#disruptjmm"
"7989","id 634","rtuser184"
"7990","id 634","second"
"7991","id 634","#disruptjmm"
"7992","id 634","slide"
"7993","id 634","user266"
"7994","id 634",":"
"7995","id 634","math"
"7996","id 634","neutral"
"7997","id 634","comfortable"
"7998","id 634","feel…"
"7999","id 635","rtuser75"
"8000","id 635","hey"
"8001","id 635","user279"
"8002","id 635","gave"
"8003","id 635","maybe"
"8004","id 635","concrete"
"8005","id 635","meaningful"
"8006","id 635","#disruptjmm"
"8007","id 635","discussion"
"8008","id 635","'ve"
"8009","id 635","seen"
"8010","id 635","general"
"8011","id 635","session"
"8012","id 635","f…"
"8013","id 636","rtuser76"
"8014","id 636","#disruptjmm"
"8015","id 636","user279"
"8016","id 636","quoting"
"8017","id 636","user36"
"8018","id 636","#jmm2020"
"8019","id 636","https:tcoxq63xoijd7"
"8020","id 637","rtuser75"
"8021","id 637","hey"
"8022","id 637","user279"
"8023","id 637","gave"
"8024","id 637","maybe"
"8025","id 637","concrete"
"8026","id 637","meaningful"
"8027","id 637","#disruptjmm"
"8028","id 637","discussion"
"8029","id 637","'ve"
"8030","id 637","seen"
"8031","id 637","general"
"8032","id 637","session"
"8033","id 637","f…"
"8034","id 638","rtuser76"
"8035","id 638","#disruptjmm"
"8036","id 638","user279"
"8037","id 638","quoting"
"8038","id 638","user36"
"8039","id 638","#jmm2020"
"8040","id 638","https:tcoxq63xoijd7"
"8041","id 639","rtuser76"
"8042","id 639","#disruptjmm"
"8043","id 639","user279"
"8044","id 639","quoting"
"8045","id 639","user36"
"8046","id 639","#jmm2020"
"8047","id 639","https:tcoxq63xoijd7"
"8048","id 640","rtuser75"
"8049","id 640","hey"
"8050","id 640","user279"
"8051","id 640","gave"
"8052","id 640","maybe"
"8053","id 640","concrete"
"8054","id 640","meaningful"
"8055","id 640","#disruptjmm"
"8056","id 640","discussion"
"8057","id 640","'ve"
"8058","id 640","seen"
"8059","id 640","general"
"8060","id 640","session"
"8061","id 640","f…"
"8062","id 641","rtuser76"
"8063","id 641","user279"
"8064","id 641","tells"
"8065","id 641","us"
"8066","id 641","teaching"
"8067","id 641","math"
"8068","id 641","#culturallyrelevantpedagogy"
"8069","id 641","#socialjustice"
"8070","id 641","us"
"8071","id 641","important"
"8072","id 641","#jmm202…"
"8073","id 642","rtuser266"
"8074","id 642","user91"
"8075","id 642","user250"
"8076","id 642","user130"
"8077","id 642","user308"
"8078","id 642","user36"
"8079","id 642","user102"
"8080","id 642","user172"
"8081","id 642","user230"
"8082","id 642","thanks"
"8083","id 642","1"
"8084","id 642","…"
"8085","id 643","rtuser360"
"8086","id 643","user112"
"8087","id 643","quoted"
"8088","id 643","many"
"8089","id 643","times"
"8090","id 643","morning"
"8091","id 643","user13"
"8092","id 643","s"
"8093","id 643","amazing"
"8094","id 643","talk"
"8095","id 643","difference"
"8096","id 643","humanity"
"8097","id 643","belonging"
"8098","id 643","…"
"8099","id 644","rtuser76"
"8100","id 644","hey"
"8101","id 644","#disruptjmm"
"8102","id 644","peeps"
"8103","id 644","tomorrow"
"8104","id 644","around"
"8105","id 644","4:30"
"8106","id 644","5"
"8107","id 644","group"
"8108","id 644","meeting"
"8109","id 644","talk"
"8110","id 644","possible"
"8111","id 644","#sigmaajedi"
"8112","id 644","put"
"8113","id 644","toge…"
"8114","id 645","rtuser102"
"8115","id 645","tweet"
"8116","id 645","unavailable"
"8117","id 645","'m"
"8118","id 645","seeing"
"8119","id 645","potential"
"8120","id 645","trend"
"8121","id 645","#disruptjmm"
"8122","id 645","receipts"
"8123","id 645","thread"
"8124","id 645","exp…"
"8125","id 646","rtuser70"
"8126","id 646","user102"
"8127","id 646","user36"
"8128","id 646","australia"
"8129","id 646","acknowledge"
"8130","id 646","indigenous"
"8131","id 646","custodianship"
"8132","id 646","law"
"8133","id 646","country"
"8134","id 646","land"
"8135","id 646","w…"
"8136","id 647","rtuser102"
"8137","id 647","tweet"
"8138","id 647","unavailable"
"8139","id 647","'m"
"8140","id 647","seeing"
"8141","id 647","potential"
"8142","id 647","trend"
"8143","id 647","#disruptjmm"
"8144","id 647","receipts"
"8145","id 647","thread"
"8146","id 647","exp…"
"8147","id 648","rtuser102"
"8148","id 648","tweet"
"8149","id 648","unavailable"
"8150","id 648","'m"
"8151","id 648","seeing"
"8152","id 648","potential"
"8153","id 648","trend"
"8154","id 648","#disruptjmm"
"8155","id 648","receipts"
"8156","id 648","thread"
"8157","id 648","exp…"
"8158","id 649","rtuser102"
"8159","id 649","#disruptjmm"
"8160","id 649","speaking"
"8161","id 649","can"
"8162","id 649","scary"
"8163","id 649","can"
"8164","id 649","help"
"8165","id 649","know"
"8166","id 649","community"
"8167","id 649","back"
"8168","id 649","https:tcosv7jc…"
"8169","id 650","rtuser102"
"8170","id 650","#disruptjmm"
"8171","id 650","need"
"8172","id 650","mathematics"
"8173","id 650","events"
"8174","id 650","make"
"8175","id 650","celebrating"
"8176","id 650","cultures"
"8177","id 650","histories"
"8178","id 650","communities"
"8179","id 650","new"
"8180","id 650","n…"
"8181","id 651","rtuser102"
"8182","id 651","#disruptjmm"
"8183","id 651","'s"
"8184","id 651","start"
"8185","id 651","hold"
"8186","id 651","organizations"
"8187","id 651","accountable"
"8188","id 651","https:tcozhtmffcruf"
"8189","id 652","rtuser102"
"8190","id 652","#disruptjmm"
"8191","id 652","talks"
"8192","id 652","centered"
"8193","id 652","focused"
"8194","id 652","#jedi"
"8195","id 652","still"
"8196","id 652","adequately"
"8197","id 652","present"
"8198","id 652","main"
"8199","id 652","stage"
"8200","id 652","thus"
"8201","id 652","provid…"
"8202","id 653","rtuser102"
"8203","id 653","#disruptjmm"
"8204","id 653","math"
"8205","id 653","neutral"
"8206","id 653","certainly"
"8207","id 653","pretend"
"8208","id 653","entire"
"8209","id 653","mathematics"
"8210","id 653","organizations"
"8211","id 653","events"
"8212","id 653","…"
"8213","id 654","rtuser102"
"8214","id 654","#disruptjmm"
"8215","id 654","disruptions"
"8216","id 654","experience"
"8217","id 654","trying"
"8218","id 654","mathematics"
"8219","id 654","brushed"
"8220","id 654","side"
"8221","id 654","popular"
"8222","id 654","whi…"
"8223","id 655","rtuser102"
"8224","id 655","#disruptjmm"
"8225","id 655","marginalized"
"8226","id 655","people's"
"8227","id 655","wish"
"8228","id 655","just"
"8229","id 655","math"
"8230","id 655","things"
"8231","id 655","sake"
"8232","id 655","constantly"
"8233","id 655","disrupted"
"8234","id 655","well"
"8235","id 655","int…"
"8236","id 656","rtuser102"
"8237","id 656","tweet"
"8238","id 656","unavailable"
"8239","id 656","'m"
"8240","id 656","seeing"
"8241","id 656","potential"
"8242","id 656","trend"
"8243","id 656","#disruptjmm"
"8244","id 656","receipts"
"8245","id 656","thread"
"8246","id 656","exp…"
"8247","id 657","rtuser9"
"8248","id 657","new"
"8249","id 657","followers:"
"8250","id 657","developed"
"8251","id 657","class"
"8252","id 657","last"
"8253","id 657","summer"
"8254","id 657","called"
"8255","id 657","fractals"
"8256","id 657","algorithms"
"8257","id 657","us"
"8258","id 657","wanted"
"8259","id 657","build"
"8260","id 657","inclusi…"
"8261","id 658","rtuser153"
"8262","id 658","anyone"
"8263","id 658","user10"
"8264","id 658","working"
"8265","id 658","#disruptjmm:"
"8266","id 658","become"
"8267","id 658","free"
"8268","id 658","member"
"8269","id 658","institute"
"8270","id 658","quantitative"
"8271","id 658","study"
"8272","id 658","inclus…"
"8273","id 659","rtuser75"
"8274","id 659","word"
"8275","id 659","word"
"8276","id 659","word"
"8277","id 659","word"
"8278","id 659","word"
"8279","id 659","#disruptjmm"
"8280","id 659","#jmm2020"
"8281","id 659","https:tcopkdvvslhhj"
"8282","id 660","rtuser254"
"8283","id 660","need"
"8284","id 660","stop"
"8285","id 660","feeling"
"8286","id 660","bad"
"8287","id 660","promoting"
"8288","id 660","work"
"8289","id 660","-"
"8290","id 660","pamela"
"8291","id 660","harris"
"8292","id 660","#disruptjmm"
"8293","id 661","rtuser36"
"8294","id 661","#whywe"
"8295","id 661","#disruptjmm"
"8296","id 661","overheard"
"8297","id 661","#jmm2020"
"8298","id 661","woc:"
"8299","id 661","can"
"8300","id 661","join"
"8301","id 661","wm:"
"8302","id 661","sure"
"8303","id 661","'re"
"8304","id 661","diverse"
"8305","id 661","enough"
"8306","id 662","rtuser7"
"8307","id 662","unsolicited"
"8308","id 662","advice"
"8309","id 662","math"
"8310","id 662","friends:"
"8311","id 662","step"
"8312","id 662","1:"
"8313","id 662","click"
"8314","id 662","#disruptjmm"
"8315","id 662","hashtag"
"8316","id 662","step"
"8317","id 662","2:"
"8318","id 662","follow"
"8319","id 662","everyone"
"8320","id 662","tweeting"
"8321","id 662","tha…"
"8322","id 663","rtuser7"
"8323","id 663","unsolicited"
"8324","id 663","advice"
"8325","id 663","math"
"8326","id 663","friends:"
"8327","id 663","step"
"8328","id 663","1:"
"8329","id 663","click"
"8330","id 663","#disruptjmm"
"8331","id 663","hashtag"
"8332","id 663","step"
"8333","id 663","2:"
"8334","id 663","follow"
"8335","id 663","everyone"
"8336","id 663","tweeting"
"8337","id 663","tha…"
"8338","id 664","rtuser36"
"8339","id 664","#whywe"
"8340","id 664","#disruptjmm"
"8341","id 664","overheard"
"8342","id 664","#jmm2020"
"8343","id 664","woc:"
"8344","id 664","can"
"8345","id 664","join"
"8346","id 664","wm:"
"8347","id 664","sure"
"8348","id 664","'re"
"8349","id 664","diverse"
"8350","id 664","enough"
"8351","id 665","rtuser7"
"8352","id 665","unsolicited"
"8353","id 665","advice"
"8354","id 665","math"
"8355","id 665","friends:"
"8356","id 665","step"
"8357","id 665","1:"
"8358","id 665","click"
"8359","id 665","#disruptjmm"
"8360","id 665","hashtag"
"8361","id 665","step"
"8362","id 665","2:"
"8363","id 665","follow"
"8364","id 665","everyone"
"8365","id 665","tweeting"
"8366","id 665","tha…"
"8367","id 666","rtuser172"
"8368","id 666","#jmm2020"
"8369","id 666","#disruptjmm"
"8370","id 666","adriana"
"8371","id 666","salerno"
"8372","id 666","user250"
"8373","id 666","starts"
"8374","id 666","talk"
"8375","id 666","encouraging"
"8376","id 666","people"
"8377","id 666","help"
"8378","id 666","diversify"
"8379","id 666","pool"
"8380","id 666","…"
"8381","id 667","rtuser205"
"8382","id 667","interested"
"8383","id 667","hearing"
"8384","id 667","washington"
"8385","id 667","college"
"8386","id 667","seemingly"
"8387","id 667","successful"
"8388","id 667","attempt"
"8389","id 667","calculus"
"8390","id 667","ac…"
"8391","id 668","rtuser76"
"8392","id 668","important"
"8393","id 668","#jedi"
"8394","id 668","event"
"8395","id 668","#jmm2020"
"8396","id 668","#disruptjmm"
"8397","id 668","https:tcodosve4qiwh"
"8398","id 669","rtuser76"
"8399","id 669","'ve"
"8400","id 669","several"
"8401","id 669","people"
"8402","id 669","ask"
"8403","id 669","#disruptjmm"
"8404","id 669","slide"
"8405","id 669","presentation"
"8406","id 669","-"
"8407","id 669","namely"
"8408","id 669","disrupt"
"8409","id 669","microaggressio…"
"8410","id 670","rtuser36"
"8411","id 670","imagine"
"8412","id 670","yt"
"8413","id 670","tenured"
"8414","id 670","cis"
"8415","id 670","man"
"8416","id 670","14k"
"8417","id 670","followers"
"8418","id 670","worrying"
"8419","id 670","political"
"8420","id 670","posts"
"8421","id 670","cause"
"8422","id 670","unfollows"
"8423","id 670","🥳🥳🥳🕳🕳🕳"
"8424","id 670","#jmm2…"
"8425","id 671","rtuser75"
"8426","id 671","word"
"8427","id 671","word"
"8428","id 671","word"
"8429","id 671","word"
"8430","id 671","word"
"8431","id 671","#disruptjmm"
"8432","id 671","#jmm2020"
"8433","id 671","https:tcopkdvvslhhj"
"8434","id 672","rtuser7"
"8435","id 672","unsolicited"
"8436","id 672","advice"
"8437","id 672","math"
"8438","id 672","friends:"
"8439","id 672","step"
"8440","id 672","1:"
"8441","id 672","click"
"8442","id 672","#disruptjmm"
"8443","id 672","hashtag"
"8444","id 672","step"
"8445","id 672","2:"
"8446","id 672","follow"
"8447","id 672","everyone"
"8448","id 672","tweeting"
"8449","id 672","tha…"
"8450","id 673","rtuser172"
"8451","id 673","emerald"
"8452","id 673","stacy"
"8453","id 673","starts"
"8454","id 673","land"
"8455","id 673","acknowledgment"
"8456","id 673","fact"
"8457","id 673","8"
"8458","id 673","11270"
"8459","id 673","math"
"8460","id 673","&amp;"
"8461","id 673","stats"
"8462","id 673","phd’s"
"8463","id 673","awarded"
"8464","id 673","pe…"
"8465","id 674","rtuser9"
"8466","id 674","remember"
"8467","id 674","data"
"8468","id 674","neutral"
"8469","id 674","user266"
"8470","id 674","s"
"8471","id 674","talk"
"8472","id 674","calling"
"8473","id 674","bullshit"
"8474","id 674","r"
"8475","id 674","#disruptjmm"
"8476","id 674","https:tco…"
"8477","id 675","rtuser184"
"8478","id 675","second"
"8479","id 675","#disruptjmm"
"8480","id 675","slide"
"8481","id 675","user266"
"8482","id 675",":"
"8483","id 675","math"
"8484","id 675","neutral"
"8485","id 675","comfortable"
"8486","id 675","feel…"
"8487","id 676","rtuser7"
"8488","id 676","unsolicited"
"8489","id 676","advice"
"8490","id 676","math"
"8491","id 676","friends:"
"8492","id 676","step"
"8493","id 676","1:"
"8494","id 676","click"
"8495","id 676","#disruptjmm"
"8496","id 676","hashtag"
"8497","id 676","step"
"8498","id 676","2:"
"8499","id 676","follow"
"8500","id 676","everyone"
"8501","id 676","tweeting"
"8502","id 676","tha…"
"8503","id 677","rtuser36"
"8504","id 677","#whywe"
"8505","id 677","#disruptjmm"
"8506","id 677","overheard"
"8507","id 677","#jmm2020"
"8508","id 677","woc:"
"8509","id 677","can"
"8510","id 677","join"
"8511","id 677","wm:"
"8512","id 677","sure"
"8513","id 677","'re"
"8514","id 677","diverse"
"8515","id 677","enough"
"8516","id 678","rtuser76"
"8517","id 678","hey"
"8518","id 678","#disruptjmm"
"8519","id 678","peeps"
"8520","id 678","tomorrow"
"8521","id 678","around"
"8522","id 678","4:30"
"8523","id 678","5"
"8524","id 678","group"
"8525","id 678","meeting"
"8526","id 678","talk"
"8527","id 678","possible"
"8528","id 678","#sigmaajedi"
"8529","id 678","put"
"8530","id 678","toge…"
"8531","id 679","rtuser9"
"8532","id 679","remember"
"8533","id 679","data"
"8534","id 679","neutral"
"8535","id 679","user266"
"8536","id 679","s"
"8537","id 679","talk"
"8538","id 679","calling"
"8539","id 679","bullshit"
"8540","id 679","r"
"8541","id 679","#disruptjmm"
"8542","id 679","https:tco…"
"8543","id 680","rtuser253"
"8544","id 680","melody"
"8545","id 680","chan"
"8546","id 680","uses"
"8547","id 680","brief"
"8548","id 680","time"
"8549","id 680","podium"
"8550","id 680","accepting"
"8551","id 680","award"
"8552","id 680","#disruptjmm"
"8553","id 680","make"
"8554","id 680","point"
"8555","id 680","hard"
"8556","id 680","…"
"8557","id 681","rtuser36"
"8558","id 681","oh"
"8559","id 681","wow"
"8560","id 681","awesome"
"8561","id 681","user250"
"8562","id 681","#disruptjmm"
"8563","id 681","#jmm2020"
"8564","id 682","rtuser36"
"8565","id 682","oh"
"8566","id 682","wow"
"8567","id 682","awesome"
"8568","id 682","user250"
"8569","id 682","#disruptjmm"
"8570","id 682","#jmm2020"
"8571","id 683","rtuser36"
"8572","id 683","shout-outs"
"8573","id 683","#data4blacklives"
"8574","id 683","user146"
"8575","id 683","user218"
"8576","id 683","user266"
"8577","id 683","#disruptjmm"
"8578","id 683","#jmm2020"
"8579","id 684","rtuser76"
"8580","id 684","hey"
"8581","id 684","#disruptjmm"
"8582","id 684","peeps"
